func,noise,M,lam,cv,test
cos x,равномерный,14,10.0,0.5579228402729501,0.6192635904223879
cos x,равномерный,14,31.622776601683793,0.6133489238353313,0.6966561835913869
cos x,равномерный,14,100.0,0.6450490076962159,0.7407523084511164
cos x,равномерный,15,0.0,15314.604097286714,54.16386988589863
cos x,равномерный,15,1e-10,223.5053097869803,9.079722691763076
cos x,равномерный,15,3.1622776601683795e-10,147.33141061291857,6.599041263576233
cos x,равномерный,15,1e-09,79.10915117094433,4.275407714175317
cos x,равномерный,15,3.1622776601683795e-09,40.19761323401543,2.206321230193392
cos x,равномерный,15,1e-08,19.37688659669569,0.9435845362300784
cos x,равномерный,15,3.162277660168379e-08,8.768798371216864,0.40051150747008435
cos x,равномерный,15,1e-07,5.091766209203394,0.2841203096156014
cos x,равномерный,15,3.162277660168379e-07,4.179134327684308,0.27545476422240145
cos x,равномерный,15,1e-06,3.3610918443649958,0.27364197588533645
cos x,равномерный,15,3.162277660168379e-06,2.1424065026300765,0.33097537175957203
cos x,равномерный,15,1e-05,0.8001683292319264,0.4458391712875398
cos x,равномерный,15,3.1622776601683795e-05,0.7928563976222458,0.5302862647229393
cos x,равномерный,15,0.0001,1.231698012715186,0.527630543637226
cos x,равномерный,15,0.00031622776601683794,1.2078278564430769,0.399597851108335
cos x,равномерный,15,0.001,0.8783323642174665,0.25700185317507107
cos x,равномерный,15,0.0031622776601683794,0.5759936315094502,0.21504970869310247
cos x,равномерный,15,0.01,0.4328696801723465,0.22419369348136703
cos x,равномерный,15,0.03162277660168379,0.42746308490266677,0.23633099926403134
cos x,равномерный,15,0.1,0.44905281462408536,0.23310044883507836
cos x,равномерный,15,0.31622776601683794,0.4455178511073865,0.27748349998923216
cos x,равномерный,15,1.0,0.4593160009719668,0.3992142431796557
cos x,равномерный,15,3.1622776601683795,0.4976493365790205,0.5208739350888489
cos x,равномерный,15,10.0,0.5585775042333754,0.6192596976845712
cos x,равномерный,15,31.622776601683793,0.6134195207025883,0.6966917579570292
cos x,равномерный,15,100.0,0.6450291270728493,0.7407929917428426
cos x,нормальный,0,0.0,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,1e-10,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,3.1622776601683795e-10,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,1e-09,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,3.1622776601683795e-09,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,1e-08,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,3.162277660168379e-08,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,1e-07,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,3.162277660168379e-07,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,1e-06,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,3.162277660168379e-06,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,1e-05,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,3.1622776601683795e-05,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,0.0001,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,0.00031622776601683794,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,0.001,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,0.0031622776601683794,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,0.01,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,0.03162277660168379,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,0.1,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,0.31622776601683794,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,1.0,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,3.1622776601683795,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,10.0,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,31.622776601683793,0.7300513921635327,0.7815102109935077
cos x,нормальный,0,100.0,0.7300513921635327,0.7815102109935077
cos x,нормальный,1,0.0,0.7328291653028626,0.8343405984018262
cos x,нормальный,1,1e-10,0.7328291653022342,0.8343405984007215
cos x,нормальный,1,3.1622776601683795e-10,0.7328291653008756,0.834340598398333
cos x,нормальный,1,1e-09,0.7328291652965788,0.8343405983907797
cos x,нормальный,1,3.1622776601683795e-09,0.7328291652829914,0.8343405983668943
cos x,нормальный,1,1e-08,0.732829165240024,0.8343405982913619
cos x,нормальный,1,3.162277660168379e-08,0.7328291651041495,0.8343405980525072
cos x,нормальный,1,1e-07,0.7328291646744768,0.8343405972971826
cos x,нормальный,1,3.162277660168379e-07,0.7328291633157324,0.8343405949086365
cos x,нормальный,1,1e-06,0.7328291590190066,0.8343405873553921
cos x,нормальный,1,3.162277660168379e-06,0.7328291454315814,0.8343405634699483
cos x,нормальный,1,1e-05,0.732829102464515,0.8343404879376688
cos x,нормальный,1,3.1622776601683795e-05,0.7328289665921709,0.8343402490848851
cos x,нормальный,1,0.0001,0.7328285369405915,0.834339493778626
cos x,нормальный,1,0.00031622776601683794,0.732827178407979,0.8343371054161403
cos x,нормальный,1,0.001,0.7328228838000285,0.8343295540068322
cos x,нормальный,1,0.0031622776601683794,0.7328093175381625,0.8343056869075031
cos x,нормальный,1,0.01,0.7327665616538868,0.8342303378394468
cos x,нормальный,1,0.03162277660168379,0.7326327869484099,0.8339933098493195
cos x,нормальный,1,0.1,0.732223673793462,0.833256023482266
cos x,нормальный,1,0.31622776601683794,0.7310576536834613,0.831040978063403
cos x,нормальный,1,1.0,0.7283598991353133,0.8250336245285543
cos x,нормальный,1,3.1622776601683795,0.7248334761570276,0.8125359458469745
cos x,нормальный,1,10.0,0.7243907761234164,0.7970961279581277
cos x,нормальный,1,31.622776601683793,0.726886440906599,0.7872583052521631
cos x,нормальный,1,100.0,0.7288101847930476,0.7833805256958111
cos x,нормальный,2,0.0,0.2874645969036481,0.28092161152846457
cos x,нормальный,2,1e-10,0.28746459687679665,0.2809216115327689
cos x,нормальный,2,3.1622776601683795e-10,0.28746459681873615,0.28092161154207596
cos x,нормальный,2,1e-09,0.28746459663513313,0.2809216115715076
cos x,нормальный,2,3.1622776601683795e-09,0.28746459605452906,0.2809216116645784
cos x,нормальный,2,1e-08,0.28746459421849774,0.2809216119588945
cos x,нормальный,2,3.162277660168379e-08,0.28746458841245726,0.2809216128896034
cos x,нормальный,2,1e-07,0.28746457005214976,0.28092161583276515
cos x,нормальный,2,3.162277660168379e-07,0.287464511991802,0.28092162513987484
cos x,нормальный,2,1e-06,0.2874643283892936,0.2809216545716903
cos x,нормальный,2,3.162277660168379e-06,0.28746374779149475,0.2809217476447674
cos x,нормальный,2,1e-05,0.2874619118231661,0.2809220419827235
cos x,нормальный,2,3.1622776601683795e-05,0.28745610641272135,0.2809229729114989
cos x,нормальный,2,0.0001,0.28743775240433694,0.28092591827089886
cos x,нормальный,2,0.00031622776601683794,0.2873797550319368,0.28093524735039027
cos x,нормальный,2,0.001,0.28719678173253615,0.2809648986516649
cos x,нормальный,2,0.0031622776601683794,0.28662245901323374,0.2810601598860992
cos x,нормальный,2,0.01,0.28484871456223854,0.2813761686116982
cos x,нормальный,2,0.03162277660168379,0.27964996573289097,0.28251724823460594
cos x,нормальный,2,0.1,0.26697513443011595,0.2873680109194508
cos x,нормальный,2,0.31622776601683794,0.2627888835896405,0.3106697372091614
cos x,нормальный,2,1.0,0.3758016513107302,0.39758870959660014
cos x,нормальный,2,3.1622776601683795,0.5320240756471224,0.5555560105102777
cos x,нормальный,2,10.0,0.6430475038444161,0.6848783515484719
cos x,нормальный,2,31.622776601683793,0.6976763709761802,0.7467291069931685
cos x,нормальный,2,100.0,0.7191188121119702,0.7699242099821706
cos x,нормальный,3,0.0,0.35626786627484186,0.28305657197079204
cos x,нормальный,3,1e-10,0.356267866151295,0.28305657197529827
cos x,нормальный,3,3.1622776601683795e-10,0.3562678658841527,0.2830565719850418
cos x,нормальный,3,1e-09,0.3562678650393747,0.28305657201585377
cos x,нормальный,3,3.1622776601683795e-09,0.35626786236795194,0.28305657211328966
cos x,нормальный,3,1e-08,0.35626785392017124,0.283056572421409
cos x,нормальный,3,3.162277660168379e-08,0.35626782720594996,0.28305657339576845
cos x,нормальный,3,1e-07,0.35626774272822576,0.2830565764769647
cos x,нормальный,3,3.162277660168379e-07,0.3562674755868251,0.283056586220578
cos x,нормальный,3,1e-06,0.3562666308177332,0.28305661703274115
cos x,нормальный,3,3.162277660168379e-06,0.35626395948520695,0.28305671447087877
cos x,нормальный,3,1e-05,0.35625551260899824,0.28305702261255217
cos x,нормальный,3,3.1622776601683795e-05,0.35622880742906454,0.2830579971943508
cos x,нормальный,3,0.0001,0.3561444200639422,0.2830610806150867
cos x,нормальный,3,0.00031622776601683794,0.35587818045749386,0.28307084646620206
cos x,нормальный,3,0.001,0.35504237300682007,0.28310188078732557
cos x,нормальный,3,0.0031622776601683794,0.35245892128034684,0.28320153356981886
cos x,нормальный,3,0.01,0.3448400820404632,0.2835316036219833
cos x,нормальный,3,0.03162277660168379,0.325133744858354,0.2847186993673192
cos x,нормальный,3,0.1,0.2878135462871822,0.28972576937496247
cos x,нормальный,3,0.31622776601683794,0.2686491624740749,0.3135526917058284
cos x,нормальный,3,1.0,0.3861204438122557,0.40191141594549995
cos x,нормальный,3,3.1622776601683795,0.5371187584922426,0.5619640889975046
cos x,нормальный,3,10.0,0.6433330011983818,0.6906954589392765
cos x,нормальный,3,31.622776601683793,0.6967355560432364,0.7495443904166634
cos x,нормальный,3,100.0,0.7185742082617947,0.7709029958229755
cos x,нормальный,4,0.0,0.22627350264943097,0.20074511790843122
cos x,нормальный,4,1e-10,0.22627350074846672,0.2007451179635226
cos x,нормальный,4,3.1622776601683795e-10,0.22627349663804935,0.20074511808264553
cos x,нормальный,4,1e-09,0.22627348363977123,0.20074511845934434
cos x,нормальный,4,3.1622776601683795e-09,0.22627344253561885,0.20074511965057165
cos x,нормальный,4,1e-08,0.22627331255298025,0.2007451234175638
cos x,нормальный,4,3.162277660168379e-08,0.22627290151289606,0.20074513532984928
cos x,нормальный,4,1e-07,0.22627160170106703,0.2007451729999016
cos x,нормальный,4,3.162277660168379e-07,0.22626749144558347,0.200745292124049
cos x,нормальный,4,1e-06,0.22625449478079976,0.20074566883750558
cos x,нормальный,4,3.162277660168379e-06,0.22621340675906004,0.20074686020830612
cos x,нормальный,4,1e-05,0.22608358537226797,0.2007506286358155
cos x,нормальный,4,3.1622776601683795e-05,0.22567415557385004,0.20076255526327993
cos x,нормальный,4,0.0001,0.22439037729095732,0.2008003684176623
cos x,нормальный,4,0.00031622776601683794,0.22043833459911602,0.20092091356601666
cos x,нормальный,4,0.001,0.20896336021662654,0.20131152523380313
cos x,нормальный,4,0.0031622776601683794,0.18182243654276747,0.2026325056425701
cos x,нормальный,4,0.01,0.18051012886269377,0.20744383595118987
cos x,нормальный,4,0.03162277660168379,0.24965179866416998,0.22477204143657278
cos x,нормальный,4,0.1,0.2998227532808548,0.26817348547621817
cos x,нормальный,4,0.31622776601683794,0.3087750408586077,0.3266654019434141
cos x,нормальный,4,1.0,0.3560743192425973,0.39473724406957167
cos x,нормальный,4,3.1622776601683795,0.48907042137187384,0.5088823164715405
cos x,нормальный,4,10.0,0.6089083481062147,0.6424371727323858
cos x,нормальный,4,31.622776601683793,0.6811752980189146,0.7264629598269524
cos x,нормальный,4,100.0,0.7129491440232546,0.7624281338915182
cos x,нормальный,5,0.0,0.37174503694728267,0.19776269150544362
cos x,нормальный,5,1e-10,0.37174502213138966,0.19776269157050308
cos x,нормальный,5,3.1622776601683795e-10,0.3717449900952879,0.19776269171117994
